,id,gene_short_name,num_cells_expressed,use_for_ordering
ENSMUSG00000055125,ENSMUSG00000055125,M5C1000I18Rik,96,FALSE
ENSMUSG00000091956,ENSMUSG00000091956,C2cd4b,657,FALSE
ENSMUSG00000047990,ENSMUSG00000047990,C2cd4a,2463,FALSE
ENSMUSG00000035284,ENSMUSG00000035284,Vps13c,5734,FALSE
ENSMUSG00000101345,ENSMUSG00000101345,Gm28195,0,FALSE
ENSMUSG00000032238,ENSMUSG00000032238,Rora,3699,FALSE
ENSMUSG00000086648,ENSMUSG00000086648,Gm15511,5,FALSE
ENSMUSG00000032235,ENSMUSG00000032235,Ice2,4002,FALSE
ENSMUSG00000062874,ENSMUSG00000062874,Gm4978,1562,FALSE
ENSMUSG00000032231,ENSMUSG00000032231,Anxa2,22527,FALSE
ENSMUSG00000086399,ENSMUSG00000086399,Gm16144,9,FALSE
ENSMUSG00000059246,ENSMUSG00000059246,Foxb1,10,FALSE
ENSMUSG00000097623,ENSMUSG00000097623,B230323A14Rik,2,FALSE
ENSMUSG00000101555,ENSMUSG00000101555,Gm28731,125,FALSE
ENSMUSG00000011958,ENSMUSG00000011958,Bnip2,18501,FALSE
ENSMUSG00000033543,ENSMUSG00000033543,Gtf2a2,32493,FALSE
ENSMUSG00000032226,ENSMUSG00000032226,Gcnt3,725,FALSE
ENSMUSG00000032224,ENSMUSG00000032224,Fam81a,1828,FALSE
ENSMUSG00000097720,ENSMUSG00000097720,Gm26849,128,FALSE
ENSMUSG00000032220,ENSMUSG00000032220,Myo1e,12733,FALSE
ENSMUSG00000032218,ENSMUSG00000032218,Ccnb2,11932,FALSE
ENSMUSG00000032217,ENSMUSG00000032217,Rnf111,16201,FALSE
ENSMUSG00000032212,ENSMUSG00000032212,Sltm,22263,FALSE
ENSMUSG00000042444,ENSMUSG00000042444,Fam63b,14466,FALSE
ENSMUSG00000074213,ENSMUSG00000074213,Gm10642,437,FALSE
ENSMUSG00000054693,ENSMUSG00000054693,Adam10,25668,FALSE
ENSMUSG00000032207,ENSMUSG00000032207,Lipc,736,FALSE
ENSMUSG00000032204,ENSMUSG00000032204,Aqp9,760,FALSE
ENSMUSG00000013584,ENSMUSG00000013584,Aldh1a2,2132,FALSE
ENSMUSG00000032199,ENSMUSG00000032199,Polr2m,32643,FALSE
ENSMUSG00000092137,ENSMUSG00000092137,Gcom1,0,FALSE
ENSMUSG00000041361,ENSMUSG00000041361,Myzap,2392,FALSE
ENSMUSG00000032232,ENSMUSG00000032232,Cgnl1,6454,FALSE
ENSMUSG00000032228,ENSMUSG00000032228,Tcf12,19809,FALSE
ENSMUSG00000099020,ENSMUSG00000099020,Gm27159,2,FALSE
ENSMUSG00000099190,ENSMUSG00000099190,Gm27188,4,FALSE
ENSMUSG00000098340,ENSMUSG00000098340,Gm27253,142,FALSE
ENSMUSG00000038535,ENSMUSG00000038535,Zfp280d,11644,FALSE
ENSMUSG00000097211,ENSMUSG00000097211,BC065403,272,FALSE
ENSMUSG00000098801,ENSMUSG00000098801,Gm27255,0,FALSE
ENSMUSG00000032221,ENSMUSG00000032221,Mns1,2771,FALSE
ENSMUSG00000098778,ENSMUSG00000098778,Gm27231,15,FALSE
ENSMUSG00000090626,ENSMUSG00000090626,Tex9,4803,FALSE
ENSMUSG00000096986,ENSMUSG00000096986,4930509E16Rik,87,FALSE
ENSMUSG00000037674,ENSMUSG00000037674,Rfx7,10939,FALSE
ENSMUSG00000099051,ENSMUSG00000099051,Gm27241,28,FALSE
ENSMUSG00000098573,ENSMUSG00000098573,Gm27232,11,FALSE
ENSMUSG00000032216,ENSMUSG00000032216,Nedd4,30633,TRUE
ENSMUSG00000098294,ENSMUSG00000098294,Gm27204,1113,FALSE
ENSMUSG00000036030,ENSMUSG00000036030,Prtg,7844,FALSE
ENSMUSG00000034910,ENSMUSG00000034910,Pygo1,1384,FALSE
ENSMUSG00000092192,ENSMUSG00000092192,Dyx1c1,535,FALSE
ENSMUSG00000089865,ENSMUSG00000089865,Dyx1c1Ccpg1,0,FALSE
ENSMUSG00000086158,ENSMUSG00000086158,Ccpg1os,5217,FALSE
ENSMUSG00000034563,ENSMUSG00000034563,Ccpg1,7492,FALSE
ENSMUSG00000079469,ENSMUSG00000079469,Pigb,3236,FALSE
ENSMUSG00000032202,ENSMUSG00000032202,Rab27a,731,FALSE
ENSMUSG00000092622,ENSMUSG00000092622,Khdc3,2042,FALSE
ENSMUSG00000092310,ENSMUSG00000092310,Gm20509,2,FALSE
ENSMUSG00000032215,ENSMUSG00000032215,Rsl24d1,27526,FALSE
ENSMUSG00000098875,ENSMUSG00000098875,Gm27211,3,FALSE
ENSMUSG00000062151,ENSMUSG00000062151,Unc13c,2502,FALSE
ENSMUSG00000044976,ENSMUSG00000044976,Wdr72,530,FALSE
ENSMUSG00000101526,ENSMUSG00000101526,Gm28622,2,FALSE
ENSMUSG00000093662,ENSMUSG00000093662,Gm20649,10,FALSE
ENSMUSG00000101596,ENSMUSG00000101596,Gm28182,1,FALSE
ENSMUSG00000043013,ENSMUSG00000043013,Onecut1,137,FALSE
ENSMUSG00000034858,ENSMUSG00000034858,Fam214a,2969,FALSE
ENSMUSG00000007656,ENSMUSG00000007656,Arpp19,35305,FALSE
ENSMUSG00000034593,ENSMUSG00000034593,Myo5a,7362,FALSE
ENSMUSG00000033590,ENSMUSG00000033590,Myo5c,940,FALSE
ENSMUSG00000032192,ENSMUSG00000032192,Gnb5,284,FALSE
ENSMUSG00000032191,ENSMUSG00000032191,Bcl2l10,29,FALSE
ENSMUSG00000042688,ENSMUSG00000042688,Mapk6,19529,FALSE
ENSMUSG00000097021,ENSMUSG00000097021,4933433G15Rik,161,FALSE
ENSMUSG00000097298,ENSMUSG00000097298,A130057D12Rik,279,FALSE
ENSMUSG00000042487,ENSMUSG00000042487,Leo1,11736,FALSE
ENSMUSG00000058587,ENSMUSG00000058587,Tmod3,19131,FALSE
ENSMUSG00000032186,ENSMUSG00000032186,Tmod2,6759,FALSE
ENSMUSG00000032184,ENSMUSG00000032184,Lysmd2,6353,FALSE
ENSMUSG00000032181,ENSMUSG00000032181,Scg3,142,FALSE
ENSMUSG00000032179,ENSMUSG00000032179,Bmp5,154,FALSE
ENSMUSG00000097836,ENSMUSG00000097836,Gm26903,6,FALSE
ENSMUSG00000007908,ENSMUSG00000007908,Hmgcll1,965,FALSE
ENSMUSG00000059383,ENSMUSG00000059383,Gfral,5,FALSE
ENSMUSG00000032360,ENSMUSG00000032360,Hcrtr2,44,FALSE
ENSMUSG00000098894,ENSMUSG00000098894,Gm27234,157,FALSE
ENSMUSG00000032358,ENSMUSG00000032358,Fam83b,794,FALSE
ENSMUSG00000032357,ENSMUSG00000032357,Tinag,30,FALSE
ENSMUSG00000098370,ENSMUSG00000098370,Gm19541,2,FALSE
ENSMUSG00000032355,ENSMUSG00000032355,Mlip,122,FALSE
ENSMUSG00000099170,ENSMUSG00000099170,5730403I07Rik,57,FALSE
ENSMUSG00000032352,ENSMUSG00000032352,Lrrc1,8399,FALSE
ENSMUSG00000044938,ENSMUSG00000044938,Klhl31,151,FALSE
ENSMUSG00000032350,ENSMUSG00000032350,Gclc,11995,FALSE
ENSMUSG00000032349,ENSMUSG00000032349,Elovl5,15419,FALSE
ENSMUSG00000023333,ENSMUSG00000023333,Gcm1,325,FALSE
ENSMUSG00000001366,ENSMUSG00000001366,Fbxo9,13258,FALSE
ENSMUSG00000009828,ENSMUSG00000009828,Ick,11756,FALSE
ENSMUSG00000097574,ENSMUSG00000097574,C920006O11Rik,1941,FALSE
ENSMUSG00000032348,ENSMUSG00000032348,Gsta4,16126,TRUE
ENSMUSG00000074183,ENSMUSG00000074183,Gsta1,1072,FALSE
ENSMUSG00000074179,ENSMUSG00000074179,Gm10639,154,FALSE
ENSMUSG00000066463,ENSMUSG00000066463,Omt2a,21,FALSE
ENSMUSG00000090802,ENSMUSG00000090802,Gm8074,2,FALSE
ENSMUSG00000038750,ENSMUSG00000038750,Omt2b,24,FALSE
ENSMUSG00000057933,ENSMUSG00000057933,Gsta2,847,FALSE
ENSMUSG00000060461,ENSMUSG00000060461,Dppa5a,26516,FALSE
ENSMUSG00000032346,ENSMUSG00000032346,Ooep,12813,TRUE
ENSMUSG00000090724,ENSMUSG00000090724,4930542C12Rik,77,FALSE
ENSMUSG00000070291,ENSMUSG00000070291,Ddx43,1984,FALSE
ENSMUSG00000032344,ENSMUSG00000032344,Mb21d1,2026,FALSE
ENSMUSG00000090317,ENSMUSG00000090317,Gm17324,200,FALSE
ENSMUSG00000032342,ENSMUSG00000032342,Mto1,8244,FALSE
ENSMUSG00000037742,ENSMUSG00000037742,Eef1a1,36193,FALSE
ENSMUSG00000049624,ENSMUSG00000049624,Slc17a5,14238,FALSE
ENSMUSG00000046186,ENSMUSG00000046186,Cd109,3747,FALSE
ENSMUSG00000091147,ENSMUSG00000091147,4921509A06Rik,16,FALSE
ENSMUSG00000102020,ENSMUSG00000102020,Gm28620,0,FALSE
ENSMUSG00000032332,ENSMUSG00000032332,Col12a1,6450,FALSE
ENSMUSG00000086608,ENSMUSG00000086608,4930562D21Rik,33,FALSE
ENSMUSG00000032330,ENSMUSG00000032330,Cox7a2,36020,FALSE
ENSMUSG00000032328,ENSMUSG00000032328,Tmem30a,24763,FALSE
ENSMUSG00000034898,ENSMUSG00000034898,Filip1,396,FALSE
ENSMUSG00000034252,ENSMUSG00000034252,Senp6,22516,FALSE
ENSMUSG00000084917,ENSMUSG00000084917,Gm17477,148,FALSE
ENSMUSG00000033577,ENSMUSG00000033577,Myo6,15807,FALSE
ENSMUSG00000099016,ENSMUSG00000099016,Gm27227,1,FALSE
ENSMUSG00000032343,ENSMUSG00000032343,Impg1,6,FALSE
ENSMUSG00000098685,ENSMUSG00000098685,Gm27224,32,FALSE
ENSMUSG00000097655,ENSMUSG00000097655,Gm26713,0,FALSE
ENSMUSG00000098429,ENSMUSG00000098429,Gm27226,1,FALSE
ENSMUSG00000049511,ENSMUSG00000049511,Htr1b,5449,FALSE
ENSMUSG00000097466,ENSMUSG00000097466,D430036J16Rik,1047,FALSE
ENSMUSG00000097241,ENSMUSG00000097241,Gm26907,0,FALSE
ENSMUSG00000043289,ENSMUSG00000043289,Mei4,709,FALSE
ENSMUSG00000099266,ENSMUSG00000099266,1700063H06Rik,5,FALSE
ENSMUSG00000032251,ENSMUSG00000032251,Irak1bp1,7279,FALSE
ENSMUSG00000032253,ENSMUSG00000032253,Phip,20959,FALSE
ENSMUSG00000066456,ENSMUSG00000066456,Hmgn3,13149,FALSE
ENSMUSG00000098747,ENSMUSG00000098747,Gm27216,26,FALSE
ENSMUSG00000032258,ENSMUSG00000032258,Lca5,2091,FALSE
ENSMUSG00000099718,ENSMUSG00000099718,Gm2087,0,FALSE
ENSMUSG00000032261,ENSMUSG00000032261,Sh3bgrl2,8090,FALSE
ENSMUSG00000100155,ENSMUSG00000100155,Gm2109,20,FALSE
ENSMUSG00000032262,ENSMUSG00000032262,Elovl4,2028,FALSE
ENSMUSG00000038379,ENSMUSG00000038379,Ttk,4571,FALSE
ENSMUSG00000032263,ENSMUSG00000032263,Bckdhb,8554,FALSE
ENSMUSG00000101392,ENSMUSG00000101392,Gm29163,0,FALSE
ENSMUSG00000099724,ENSMUSG00000099724,4930554C24Rik,0,FALSE
ENSMUSG00000102064,ENSMUSG00000102064,Gm28625,507,FALSE
ENSMUSG00000079433,ENSMUSG00000079433,Gm11114,0,FALSE
ENSMUSG00000032265,ENSMUSG00000032265,Fam46a,8955,FALSE
ENSMUSG00000035941,ENSMUSG00000035941,Ibtk,12836,FALSE
ENSMUSG00000035274,ENSMUSG00000035274,Tpbg,10305,TRUE
ENSMUSG00000032415,ENSMUSG00000032415,Ube2cbp,2338,FALSE
ENSMUSG00000034973,ENSMUSG00000034973,Dopey1,6079,FALSE
ENSMUSG00000056131,ENSMUSG00000056131,Pgm3,13756,FALSE
ENSMUSG00000032417,ENSMUSG00000032417,Rwdd2a,3575,FALSE
ENSMUSG00000032418,ENSMUSG00000032418,Me1,26096,TRUE
ENSMUSG00000087466,ENSMUSG00000087466,A330041J22Rik,189,FALSE
ENSMUSG00000033491,ENSMUSG00000033491,Prss35,9651,FALSE
ENSMUSG00000033419,ENSMUSG00000033419,Snap91,2355,FALSE
ENSMUSG00000047897,ENSMUSG00000047897,Ripply2,16,FALSE
ENSMUSG00000032872,ENSMUSG00000032872,Cyb5r4,22309,FALSE
ENSMUSG00000042761,ENSMUSG00000042761,Mrap2,240,FALSE
ENSMUSG00000056919,ENSMUSG00000056919,Cep162,6681,FALSE
ENSMUSG00000032419,ENSMUSG00000032419,Tbx18,1966,FALSE
ENSMUSG00000100782,ENSMUSG00000100782,Gm28231,2,FALSE
ENSMUSG00000032420,ENSMUSG00000032420,Nt5e,1403,FALSE
ENSMUSG00000032422,ENSMUSG00000032422,Snx14,6650,FALSE
ENSMUSG00000092541,ENSMUSG00000092541,Gm20537,6,FALSE
ENSMUSG00000032423,ENSMUSG00000032423,Syncrip,26520,FALSE
ENSMUSG00000032425,ENSMUSG00000032425,Zfp949,3620,FALSE
ENSMUSG00000090693,ENSMUSG00000090693,Trim43a,92,FALSE
ENSMUSG00000097073,ENSMUSG00000097073,9430037G07Rik,563,FALSE
ENSMUSG00000097314,ENSMUSG00000097314,Gm26567,0,FALSE
ENSMUSG00000101677,ENSMUSG00000101677,Gm29415,5,FALSE
ENSMUSG00000079427,ENSMUSG00000079427,Mthfsl,6957,FALSE
ENSMUSG00000074149,ENSMUSG00000074149,Gm10634,10,FALSE
ENSMUSG00000099974,ENSMUSG00000099974,Bcl2a1d,0,FALSE
ENSMUSG00000101698,ENSMUSG00000101698,Gm29562,1234,FALSE
ENSMUSG00000067399,ENSMUSG00000067399,Trim43c,0,FALSE
ENSMUSG00000097677,ENSMUSG00000097677,Gm26611,13,FALSE
ENSMUSG00000102037,ENSMUSG00000102037,Bcl2a1a,0,FALSE
ENSMUSG00000079162,ENSMUSG00000079162,Trim43b,29,FALSE
ENSMUSG00000074146,ENSMUSG00000074146,4930579C12Rik,34,FALSE
ENSMUSG00000089929,ENSMUSG00000089929,Bcl2a1b,4,FALSE
ENSMUSG00000100838,ENSMUSG00000100838,Gm29094,1,FALSE
ENSMUSG00000066442,ENSMUSG00000066442,Mthfs,6543,FALSE
ENSMUSG00000039313,ENSMUSG00000039313,AF529169,180,FALSE
ENSMUSG00000032353,ENSMUSG00000032353,Tmed3,27623,TRUE
ENSMUSG00000047606,ENSMUSG00000047606,Ankrd34c,2,FALSE
ENSMUSG00000098727,ENSMUSG00000098727,1700017I07Rik,1,FALSE
ENSMUSG00000098627,ENSMUSG00000098627,4930524O08Rik,5,FALSE
ENSMUSG00000032356,ENSMUSG00000032356,Rasgrf1,1874,FALSE
ENSMUSG00000032359,ENSMUSG00000032359,Ctsh,10011,FALSE
ENSMUSG00000062270,ENSMUSG00000062270,Morf4l1,35693,FALSE
ENSMUSG00000096976,ENSMUSG00000096976,Gm26882,1170,FALSE
ENSMUSG00000032363,ENSMUSG00000032363,Adamts7,2193,FALSE
ENSMUSG00000037410,ENSMUSG00000037410,Tbc1d2b,7294,FALSE
ENSMUSG00000099512,ENSMUSG00000099512,Gm28703,15,FALSE
ENSMUSG00000099406,ENSMUSG00000099406,Gm29408,0,FALSE
ENSMUSG00000101608,ENSMUSG00000101608,Gm28652,3,FALSE
ENSMUSG00000032368,ENSMUSG00000032368,Zic1,1625,FALSE
ENSMUSG00000036972,ENSMUSG00000036972,Zic4,541,FALSE
ENSMUSG00000100341,ENSMUSG00000100341,Gm29478,6,FALSE
ENSMUSG00000095654,ENSMUSG00000095654,Plscr5,3,FALSE
ENSMUSG00000032369,ENSMUSG00000032369,Plscr1,16296,FALSE
ENSMUSG00000032372,ENSMUSG00000032372,Plscr2,2957,FALSE
ENSMUSG00000101370,ENSMUSG00000101370,Gm29139,0,FALSE
ENSMUSG00000074139,ENSMUSG00000074139,1700057G04Rik,561,FALSE
ENSMUSG00000032377,ENSMUSG00000032377,Plscr4,532,FALSE
ENSMUSG00000032374,ENSMUSG00000032374,Plod2,17325,FALSE
ENSMUSG00000101734,ENSMUSG00000101734,4933400C23Rik,2,FALSE
ENSMUSG00000099823,ENSMUSG00000099823,Gm28054,2,FALSE
ENSMUSG00000100294,ENSMUSG00000100294,1700034K08Rik,16,FALSE
ENSMUSG00000045414,ENSMUSG00000045414,1190002N15Rik,4270,FALSE
ENSMUSG00000101595,ENSMUSG00000101595,Gm29395,1,FALSE
ENSMUSG00000031129,ENSMUSG00000031129,Slc9a9,1918,FALSE
ENSMUSG00000089709,ENSMUSG00000089709,Gm16262,1,FALSE
ENSMUSG00000033350,ENSMUSG00000033350,Chst2,5310,FALSE
ENSMUSG00000032407,ENSMUSG00000032407,U2surp,27643,FALSE
ENSMUSG00000101037,ENSMUSG00000101037,Gm28424,416,FALSE
ENSMUSG00000064225,ENSMUSG00000064225,Paqr9,719,FALSE
ENSMUSG00000086585,ENSMUSG00000086585,Gm16126,0,FALSE
ENSMUSG00000015354,ENSMUSG00000015354,Pcolce2,2813,FALSE
ENSMUSG00000032839,ENSMUSG00000032839,Trpc1,1931,FALSE
ENSMUSG00000049493,ENSMUSG00000049493,Pls1,4563,FALSE
ENSMUSG00000096655,ENSMUSG00000096655,1700065D16Rik,57,FALSE
ENSMUSG00000032409,ENSMUSG00000032409,Atr,9283,FALSE
ENSMUSG00000097777,ENSMUSG00000097777,Gm16794,358,FALSE
ENSMUSG00000032410,ENSMUSG00000032410,Xrn1,14662,FALSE
ENSMUSG00000101867,ENSMUSG00000101867,C78334,6,FALSE
ENSMUSG00000100931,ENSMUSG00000100931,Gm28085,5,FALSE
ENSMUSG00000041440,ENSMUSG00000041440,Gk5,5620,FALSE
ENSMUSG00000032411,ENSMUSG00000032411,Tfdp2,10264,FALSE
ENSMUSG00000032412,ENSMUSG00000032412,Atp1b3,29600,FALSE
ENSMUSG00000056418,ENSMUSG00000056418,BC043934,178,FALSE
ENSMUSG00000051234,ENSMUSG00000051234,Rnf7,35230,FALSE
ENSMUSG00000099564,ENSMUSG00000099564,Gm28729,20,FALSE
ENSMUSG00000032413,ENSMUSG00000032413,Rasa2,11635,FALSE
ENSMUSG00000040433,ENSMUSG00000040433,Zbtb38,10796,FALSE
ENSMUSG00000102097,ENSMUSG00000102097,A930006L05Rik,50,FALSE
ENSMUSG00000043587,ENSMUSG00000043587,Pxylp1,3464,FALSE
ENSMUSG00000046997,ENSMUSG00000046997,Spsb4,1057,FALSE
ENSMUSG00000085541,ENSMUSG00000085541,Gm16010,9,FALSE
ENSMUSG00000101365,ENSMUSG00000101365,Gm19325,1383,FALSE
ENSMUSG00000097258,ENSMUSG00000097258,Gm26767,1001,FALSE
ENSMUSG00000032449,ENSMUSG00000032449,Slc25a36,20819,FALSE
ENSMUSG00000084911,ENSMUSG00000084911,Gm16185,30,FALSE
